module,design,outcome,method,N,m_N,f,B,R,S,coverage,mcse,avg_length,skew,kurtosis,periodicity,lambda_N,variance_ratio,endpoint_diff
parity_det,parity_holds,continuous,gaussian,3000,3000,0.5,1,200000,,0.94937,0.0004902377132575582,0.14315921627546344,-1.2459160668882067e-16,0.039085014630023895,,,,
parity_det,parity_holds,continuous,cornish_fisher,3000,3000,0.5,1,200000,,0.94937,0.0004902377132575582,0.14315921627546344,-1.2459160668882067e-16,0.039085014630023895,,,,
parity_det,parity_holds,continuous,calibrated,3000,3000,0.5,1,200000,,0.95212,0.0004774280343674847,0.14495861546290753,-1.2459160668882067e-16,0.039085014630023895,,,,
parity_det,parity_holds,continuous,gaussian,4000,4000,0.5,1,200000,,0.95125,0.00048152589494231753,0.12397449741447614,1.148693534364236e-16,0.038444257769409074,,,,
parity_det,parity_holds,continuous,cornish_fisher,4000,4000,0.5,1,200000,,0.95125,0.00048152589494231753,0.12397449741447614,1.148693534364236e-16,0.038444257769409074,,,,
parity_det,parity_holds,continuous,calibrated,4000,4000,0.5,1,200000,,0.953,0.00047323884033329325,0.1250195981895116,1.148693534364236e-16,0.038444257769409074,,,,
parity_det,parity_holds,continuous,gaussian,5000,5000,0.5,1,200000,,0.95,0.0004873397172404484,0.11088346002084494,1.445243896104386e-16,0.00865002094253109,,,,
parity_det,parity_holds,continuous,cornish_fisher,5000,5000,0.5,1,200000,,0.95,0.0004873397172404484,0.11088346002084494,1.445243896104386e-16,0.00865002094253109,,,,
parity_det,parity_holds,continuous,calibrated,5000,5000,0.5,1,200000,,0.95299,0.0004732866990524876,0.11243346399911872,1.445243896104386e-16,0.00865002094253109,,,,
parity_det,parity_holds,continuous,gaussian,6000,6000,0.5,1,200000,,0.9501,0.0004868777567316053,0.10122053461047288,1.272950147189236e-16,-0.08444119124234106,,,,
parity_det,parity_holds,continuous,cornish_fisher,6000,6000,0.5,1,200000,,0.9501,0.0004868777567316053,0.10122053461047288,1.272950147189236e-16,-0.08444119124234106,,,,
parity_det,parity_holds,continuous,calibrated,6000,6000,0.5,1,200000,,0.94936,0.0004902835424527323,0.10094218328018525,1.272950147189236e-16,-0.08444119124234106,,,,
parity_det,parity_holds,continuous,gaussian,7000,7000,0.5,1,200000,,0.95013,0.0004867390630512409,0.09371086127948845,2.90402684035018e-17,-0.02849675326058332,,,,
parity_det,parity_holds,continuous,cornish_fisher,7000,7000,0.5,1,200000,,0.95013,0.0004867390630512409,0.09371086127948845,2.90402684035018e-17,-0.02849675326058332,,,,
parity_det,parity_holds,continuous,calibrated,7000,7000,0.5,1,200000,,0.95189,0.0004785155582632606,0.09438652717282538,2.90402684035018e-17,-0.02849675326058332,,,,
parity_det,parity_holds,continuous,gaussian,8000,8000,0.5,1,200000,,0.9517,0.00047941167069649027,0.08765778322239677,-1.964239091174836e-17,-0.029537321233312763,,,,
parity_det,parity_holds,continuous,cornish_fisher,8000,8000,0.5,1,200000,,0.9517,0.00047941167069649027,0.08765778322239677,-1.964239091174836e-17,-0.029537321233312763,,,,
parity_det,parity_holds,continuous,calibrated,8000,8000,0.5,1,200000,,0.94993,0.0004876627682118041,0.08699383636257939,-1.964239091174836e-17,-0.029537321233312763,,,,
parity_det,parity_holds,continuous,gaussian,9000,9000,0.5,1,200000,,0.94963,0.0004890442878717633,0.08264391460745187,2.221468780888633e-16,-0.03034796379912752,,,,
parity_det,parity_holds,continuous,cornish_fisher,9000,9000,0.5,1,200000,,0.94963,0.0004890442878717633,0.08264391460745187,2.221468780888633e-16,-0.03034796379912752,,,,
parity_det,parity_holds,continuous,calibrated,9000,9000,0.5,1,200000,,0.95004,0.0004871549979216061,0.08274794006962036,2.221468780888633e-16,-0.03034796379912752,,,,
parity_det,parity_holds,continuous,gaussian,10000,10000,0.5,1,200000,,0.94899,0.0004919755070122902,0.07840245070205044,1.4794036370162727e-16,0.07391416860835243,,,,
parity_det,parity_holds,continuous,cornish_fisher,10000,10000,0.5,1,200000,,0.94899,0.0004919755070122902,0.07840245070205044,1.4794036370162727e-16,0.07391416860835243,,,,
parity_det,parity_holds,continuous,calibrated,10000,10000,0.5,1,200000,,0.9536,0.0004703564605700659,0.07999252085182708,1.4794036370162727e-16,0.07391416860835243,,,,
parity_det,parity_holds,continuous,gaussian,11000,11000,0.5,1,200000,,0.9506,0.00048455980023109636,0.07475349634161318,-3.255462373615626e-17,-0.02821043069500373,,,,
parity_det,parity_holds,continuous,cornish_fisher,11000,11000,0.5,1,200000,,0.9506,0.00048455980023109636,0.07475349634161318,-3.255462373615626e-17,-0.02821043069500373,,,,
parity_det,parity_holds,continuous,calibrated,11000,11000,0.5,1,200000,,0.94969,0.0004887683699872566,0.07446310541638529,-3.255462373615626e-17,-0.02821043069500373,,,,
parity_det,parity_holds,continuous,gaussian,12000,12000,0.5,1,200000,,0.94945,0.0004898708886022928,0.07157073650473243,-4.579633724712751e-17,0.028375073763480696,,,,
