module,design,outcome,method,scale,slope,slope_low,slope_high,n_points
parity_det,parity_holds,continuous,calibrated,error,5.230050515180606,-8.681446214654676,0.1956176556416689,4
parity_det,parity_fails,continuous,calibrated,error,-4.483611613742615,-3.266683864893814,-2.083258698879982,4
