module,design,outcome,method,N,m_N,f,B,R,S,coverage,mcse,avg_length,skew,kurtosis,periodicity,lambda_N,variance_ratio,endpoint_diff
parity,parity_holds,continuous,gaussian,200,200,0.5,160,3200,,0.94850390625,0.00030886715287005363,0.560029025297794,0.002084850509942837,,,,,
parity,parity_holds,continuous,cornish_fisher,200,200,0.5,160,3200,,0.948529296875,0.0003087951315851019,0.560029025297794,0.002084850509942837,,,,,
parity,parity_holds,continuous,calibrated,200,200,0.5,160,3200,,0.9497109375,0.00030542002550301744,0.5638416151621743,0.002084850509942837,,,,,
parity,parity_holds,continuous,gaussian,400,400,0.5,160,3200,,0.94948828125,0.0003060595230957207,0.39187619627022247,-0.004027053032168582,,,,,
parity,parity_holds,continuous,cornish_fisher,400,400,0.5,160,3200,,0.94940234375,0.0003063059050759361,0.39187619627022247,-0.004027053032168582,,,,,
parity,parity_holds,continuous,calibrated,400,400,0.5,160,3200,,0.9505390625,0.00030302689508324377,0.3942438057612173,-0.004027053032168582,,,,,
parity,parity_holds,continuous,gaussian,800,800,0.5,160,3200,,0.949814453125,0.0003051221507441258,0.2774518920156022,-0.0008780809045230819,,,,,
parity,parity_holds,continuous,cornish_fisher,800,800,0.5,160,3200,,0.949796875,0.0003051727585787807,0.27745189201560233,-0.0008780809045230819,,,,,
parity,parity_holds,continuous,calibrated,800,800,0.5,160,3200,,0.950408203125,0.00030340660423847885,0.2788693893898843,-0.0008780809045230819,,,,,
parity,parity_holds,continuous,gaussian,1200,1200,0.5,160,3200,,0.949548828125,0.0003058857883117362,0.22648072785489265,0.007826699085490007,,,,,
parity,parity_holds,continuous,cornish_fisher,1200,1200,0.5,160,3200,,0.949591796875,0.00030576241856522047,0.22648072785489268,0.007826699085490007,,,,,
parity,parity_holds,continuous,calibrated,1200,1200,0.5,160,3200,,0.949671875,0.00030553233779974197,0.22702880344490958,0.007826699085490007,,,,,
parity,parity_fails,continuous,gaussian,200,200,0.7,160,3200,,0.94162109375,0.00032766577851862136,2.1660574699446324,0.29194247750053476,,,,,
parity,parity_fails,continuous,cornish_fisher,200,200,0.7,160,3200,,0.931265625,0.0003535809023112215,2.1660574699446324,0.29194247750053476,,,,,
parity,parity_fails,continuous,calibrated,200,200,0.7,160,3200,,0.94923828125,0.00030677559063088054,2.1500557950025994,0.29194247750053476,,,,,
parity,parity_fails,continuous,gaussian,400,400,0.7,160,3200,,0.94362890625,0.0003223249086817474,1.4731420585399813,0.29432477280803193,,,,,
parity,parity_fails,continuous,cornish_fisher,400,400,0.7,160,3200,,0.9349375,0.0003446844432484305,1.4731420585399813,0.29432477280803193,,,,,
parity,parity_fails,continuous,calibrated,400,400,0.7,160,3200,,0.949708984375,0.0003054256423304706,1.4813039569454391,0.29432477280803193,,,,,
parity,parity_fails,continuous,gaussian,800,800,0.7,160,3200,,0.945921875,0.00031608469431073136,1.0521408364380125,0.24421453965581552,,,,,
parity,parity_fails,continuous,cornish_fisher,800,800,0.7,160,3200,,0.94033203125,0.0003310367894468578,1.0521408364380125,0.24421453965581552,,,,,
parity,parity_fails,continuous,calibrated,800,800,0.7,160,3200,,0.949595703125,0.000305751200080487,1.0556701700768885,0.24421453965581552,,,,,
parity,parity_fails,continuous,gaussian,1200,1200,0.7,160,3200,,0.9468125,0.00031361859126744114,0.8862684337029193,0.24453607518966666,,,,,
parity,parity_fails,continuous,cornish_fisher,1200,1200,0.7,160,3200,,0.94131640625,0.0003284665768961299,0.8862684337029193,0.24453607518966666,,,,,
parity,parity_fails,continuous,calibrated,1200,1200,0.7,160,3200,,0.94907421875,0.0003072443870713824,0.8875202929321594,0.24453607518966666,,,,,
