p,method,coverage,coverage_error,mcse,gamma_mean,N,err_sqrt,err_linear
0.5,cornish_fisher,0.9521875,0.002187500000000009,0.0016868325502948942,0.009071434237407782,420,0.04483040960107342,0.9187500000000037
0.5,calibrated,0.954875,0.004875000000000074,0.0016410502425085887,0.009071434237407782,420,0.09990776996810759,2.047500000000031
0.8,gaussian,0.9280625,0.021937499999999943,0.002042708007978471,0.49823385297192246,420,0.4495849648564762,9.213749999999976
0.8,cornish_fisher,0.90625,0.043749999999999956,0.0023043564380863476,0.49823385297192246,420,0.8966081920214639,18.374999999999982
0.8,calibrated,0.951125,0.0011250000000000426,0.0017045203572962984,0.49823385297192246,420,0.02305563922340997,0.4725000000000179
0.9,gaussian,0.8960625,0.05393749999999997,0.002412655384811386,0.7417058203253019,420,1.105389813877891,22.653749999999988
0.9,cornish_fisher,0.85475,0.09524999999999995,0.0027855928172922186,0.7417058203253019,420,1.9520441209153023,40.004999999999974
0.9,calibrated,0.951125,0.0011250000000000426,0.0017045203572962984,0.7417058203253019,420,0.02305563922340997,0.4725000000000179
0.5,gaussian,0.951375,0.001375000000000015,0.0017003788066009002,0.03557009114817487,450,0.029168154723945405,0.6187500000000068
0.5,cornish_fisher,0.9508125,0.0008124999999999938,0.0017096799745082054,0.03557009114817487,450,0.017235727791421965,0.3656249999999972
0.5,calibrated,0.94275,0.007249999999999979,0.0018366483995991179,0.03557009114817487,450,0.15379572490807364,3.2624999999999904
0.8,gaussian,0.928125,0.021874999999999978,0.002041889204496047,0.43405207376529853,450,0.46403882515367134,9.84374999999999
0.8,cornish_fisher,0.9085625,0.041437499999999905,0.0022786602916207966,0.43405207376529853,450,0.8790221173625249,18.64687499999996
0.8,calibrated,0.9449375,0.00506249999999997,0.001803306357322398,0.43405207376529853,450,0.10739184239270627,2.2781249999999864
0.9,gaussian,0.8896875,0.06031249999999999,0.002476686954680461,0.6043712734027563,450,1.2794213322094092,27.140624999999996
0.9,cornish_fisher,0.8519375,0.09806249999999994,0.002807801587694432,0.6043712734027563,450,2.0802197619031735,44.128124999999976
0.9,calibrated,0.95025,0.0002500000000000835,0.001718919309842669,0.6043712734027563,450,0.005303300858900878,0.11250000000003757
0.5,gaussian,0.95575,0.005750000000000033,0.0016258062903525747,-0.0005175363131324501,480,0.12597618822618892,2.7600000000000158
0.5,cornish_fisher,0.955875,0.005875000000000075,0.0016236144934797477,-0.0005175363131324501,480,0.12871480101371569,2.820000000000036
0.5,calibrated,0.952875,0.002875000000000072,0.0016752655456486589,-0.0005175363131324501,480,0.06298809411309568,1.3800000000000345
0.8,gaussian,0.934625,0.015374999999999917,0.0019541799650844593,0.44030682332565857,480,0.33684937286567534,7.37999999999996
0.8,cornish_fisher,0.91725,0.032749999999999946,0.0021780501242510465,0.44030682332565857,480,0.7175165503317664,15.719999999999974
0.8,calibrated,0.9559375,0.00593750000000004,0.00162251725903282,0.44030682332565857,480,0.13008410740747783,2.850000000000019
0.9,gaussian,0.9008125,0.04918749999999994,0.002363119493431167,0.7693256343860663,480,1.077644131891413,23.60999999999997
0.9,cornish_fisher,0.856375,0.09362499999999996,0.0027725987287989403,0.7693256343860663,480,2.051220977856846,44.93999999999998
0.9,calibrated,0.9539375,0.003937500000000038,0.0016571954111870377,0.7693256343860663,480,0.0862663028070645,1.8900000000000183
0.5,gaussian,0.9560625,0.006062500000000082,0.0016203201090708504,-0.012016251322209378,510,0.13691052621146593,3.0918750000000417
0.5,cornish_fisher,0.9558125,0.005812499999999998,0.0016247108366519802,-0.012016251322209378,510,0.13126473131614594,2.964374999999999
0.5,calibrated,0.9584375,0.008437500000000098,0.0015778755217409806,-0.012016251322209378,510,0.19054557771698832,4.303125000000049
0.8,gaussian,0.93,0.019999999999999907,0.0020171142753944303,0.4268930687779674,510,0.45166359162544645,10.199999999999953
0.8,cornish_fisher,0.915875,0.03412499999999996,0.002194424531269531,0.4268930687779674,510,0.7706510032109207,17.40374999999998
0.8,calibrated,0.9448125,0.0051874999999999005,0.0018052326692796063,0.4268930687779674,510,0.11715024407784848,2.6456249999999493
0.9,gaussian,0.8946875,0.05531249999999999,0.0024266975674740302,0.8003966107958658,510,1.2491321205891308,28.209374999999994
0.9,cornish_fisher,0.84775,0.10224999999999995,0.0028402237752948273,0.8003966107958658,510,2.309130112185105,52.14749999999997
0.9,calibrated,0.9500625,6.250000000007638e-05,0.0017219855199331303,0.8003966107958658,510,0.0014114487238312517,0.031875000000038956
0.5,gaussian,0.9523125,0.0023125000000000506,0.0016847366697749456,0.043224823039717884,540,0.053737643928629085,1.2487500000000273
0.5,cornish_fisher,0.95225,0.0022500000000000853,0.0016857850081638517,0.043224823039717884,540,0.052285275173802104,1.215000000000046
0.5,calibrated,0.9459375,0.004062499999999969,0.0017878014797117088,0.043224823039717884,540,0.09440396906380506,2.193749999999983
0.8,gaussian,0.9338125,0.01618749999999991,0.001965431168404117,0.47741000760462615,540,0.3761635075003933,8.741249999999951
0.8,cornish_fisher,0.9126875,0.03731249999999997,0.002231717770907508,0.47741000760462615,540,0.8670641466321848,20.148749999999986
0.8,calibrated,0.9544375,0.004437500000000094,0.0016486084775074318,0.47741000760462615,540,0.10311818159277465,2.396250000000051
0.9,gaussian,0.9015625,0.04843749999999991,0.002355148065856874,0.7412563012399247,540,1.1255857849915285,26.15624999999995
0.9,cornish_fisher,0.858,0.09199999999999997,0.002759483647351439,0.7412563012399247,540,2.137886807106493,49.679999999999986
0.9,calibrated,0.954375,0.004375000000000018,0.0016496848065426018,0.7412563012399247,540,0.1016658128379451,2.3625000000000096
0.5,gaussian,0.9525625,0.002562500000000023,0.0016805353238207687,0.0009335290657416139,570,0.06117884897985633,1.4606250000000132
0.5,cornish_fisher,0.9521875,0.002187500000000009,0.0016868325502948942,0.0009335290657416139,570,0.052225846690121,1.246875000000005
0.5,calibrated,0.948125,0.00187499999999996,0.0017532823570199697,0.0009335290657416139,570,0.04476501144867401,1.0687499999999772
0.8,gaussian,0.938125,0.011874999999999969,0.0019047060858404115,0.4523435349823326,570,0.28351173917494066,6.768749999999982
0.8,cornish_fisher,0.92075,0.029249999999999998,0.0021355537557621916,0.4523435349823326,570,0.6983341785993293,16.6725
0.8,calibrated,0.9480625,0.0019374999999999254,0.0017542804097006193,0.4523435349823326,570,0.04625717849696234,1.1043749999999575
0.9,gaussian,0.896125,0.053875000000000006,0.002412013997355219,0.7319898848174999,570,1.2862479956252606,30.708750000000002
0.9,cornish_fisher,0.85525,0.09475,0.002781607420853993,0.7319898848174999,570,2.2621252452063745,54.0075
0.9,calibrated,0.9493125,0.000687499999999952,0.0017341834776010221,0.7319898848174999,570,0.016413837531179674,0.39187499999997266
0.5,gaussian,0.956625,0.006624999999999992,0.0016103883338926368,-0.026565736703268995,600,0.16227869545938536,3.974999999999995
0.5,cornish_fisher,0.9565,0.006500000000000061,0.0016126017409763638,-0.026565736703268995,600,0.15921683328090808,3.9000000000000368
0.5,calibrated,0.9536875,0.0036875000000000657,0.0016614687091499418,-0.026565736703268995,600,0.0903249342651313,2.2125000000000394
0.8,gaussian,0.92975,0.02024999999999999,0.0020204414353675293,0.4415407038270578,600,0.49602167291359334,12.149999999999995
0.8,cornish_fisher,0.91125,0.03874999999999995,0.002248241500317526,0.4415407038270578,600,0.9491772753284803,23.24999999999997
0.8,calibrated,0.9494375,0.0005624999999999103,0.0017321578593215378,0.4415407038270578,600,0.01377837980315318,0.3374999999999462
0.9,gaussian,0.89875,0.05124999999999991,0.002384827529141258,0.616898624319444,600,1.2553634931763764,30.749999999999943
0.9,cornish_fisher,0.8649375,0.08506249999999993,0.0027020897132329588,0.616898624319444,600,2.083597212454939,51.03749999999996
0.9,calibrated,0.9506875,0.0006875000000000631,0.001711738468336905,0.616898624319444,600,0.016840241981635893,0.41250000000003784
0.5,gaussian,0.95425,0.004250000000000087,0.0016518349172208455,0.0046890726670003,630,0.10667415338309681,2.677500000000055
0.5,cornish_fisher,0.954625,0.00462499999999999,0.0016453743756171429,0.0046890726670003,630,0.11608657868160273,2.913749999999994
0.5,calibrated,0.947875,0.0021249999999999325,0.0017572703330556454,0.0046890726670003,630,0.05333707669154562,1.3387499999999575
0.8,gaussian,0.93025,0.019749999999999934,0.002013779678552249,0.40740182061058317,630,0.4957210657214381,12.442499999999958
0.8,cornish_fisher,0.914,0.03599999999999992,0.0022164724225669937,0.40740182061058317,630,0.9035928286567996,22.67999999999995
0.8,calibrated,0.9544375,0.004437500000000094,0.0016486084775074318,0.40740182061058317,630,0.11138036603235116,2.7956250000000593
0.9,gaussian,0.90125,0.04874999999999996,0.0023584745798396894,0.7416060568954587,630,1.2236152888060845,30.712499999999974
0.9,cornish_fisher,0.859625,0.09037499999999998,0.0027462458394938902,0.7416060568954587,630,2.2683944969405117,56.93624999999999
0.9,calibrated,0.9503125,0.00031250000000004885,0.0017178957394103913,0.7416060568954587,630,0.007843687748758184,0.19687500000003078
0.5,gaussian,0.9570625,0.007062500000000083,0.0016026125368782602,0.003971573742199386,660,0.18143891017364708,4.661250000000054
0.5,cornish_fisher,0.956,0.006000000000000005,0.0016214191315017848,0.003971573742199386,660,0.1541427909439817,3.9600000000000035
0.5,calibrated,0.94775,0.0022499999999999742,0.0017592600983794297,0.003971573742199386,660,0.05780354660399242,1.484999999999983
0.8,gaussian,0.934125,0.015874999999999972,0.0019611139113874802,0.4230784831979026,660,0.4078361343726172,10.477499999999981
0.8,cornish_fisher,0.9168125,0.033187499999999925,0.002183279354602698,0.4230784831979026,660,0.8526023124088961,21.903749999999953
0.8,calibrated,0.9524375,0.0024375000000000924,0.0016826375982692686,0.4230784831979026,660,0.06262050882099487,1.608750000000061
0.9,gaussian,0.9029375,0.04706250000000001,0.0023404242549929653,0.6414599421075918,660,1.2090575164668556,31.061250000000005
0.9,cornish_fisher,0.867,0.08299999999999996,0.002684573988550139,0.6414599421075918,660,2.1323086080584104,54.77999999999997
0.9,calibrated,0.9503125,0.00031250000000004885,0.0017178957394103913,0.6414599421075918,660,0.00802827036166696,0.20625000000003224
0.5,gaussian,0.9526875,0.002687500000000065,0.00167842983439415,-0.0037586723227822512,690,0.07059484975903157,1.8543750000000447
0.5,cornish_fisher,0.9521875,0.002187500000000009,0.0016868325502948942,-0.0037586723227822512,690,0.05746092422246641,1.5093750000000061
0.5,calibrated,0.9503125,0.00031250000000004885,0.0017178957394103913,-0.0037586723227822512,690,0.008208703460353595,0.2156250000000337
0.8,gaussian,0.929375,0.020625000000000004,0.0020254183113464497,0.4358752500478243,690,0.5417744283832526,14.231250000000003
0.8,cornish_fisher,0.911625,0.03837499999999994,0.0022439482415905895,0.4358752500478243,690,1.0080287849312621,26.478749999999955
0.8,calibrated,0.9436875,0.006312499999999943,0.0018224537433044424,0.4358752500478243,690,0.1658158098991152,4.355624999999961
0.9,gaussian,0.9071875,0.04281249999999992,0.002293991333949275,0.6720905275309701,690,1.1245923740682646,29.540624999999945
0.9,cornish_fisher,0.8664375,0.08356249999999998,0.0026893721222823325,0.6720905275309701,690,2.1950073052982075,57.65812499999999
0.9,calibrated,0.9416875,0.008312499999999945,0.0018525683581137767,0.6720905275309701,690,0.21835151204537004,5.735624999999962
0.5,gaussian,0.9500625,6.250000000007638e-05,0.0017219855199331303,-0.03170318896018903,720,0.001677050983126892,0.045000000000054996
0.5,cornish_fisher,0.948125,0.00187499999999996,0.0017532823570199697,-0.03170318896018903,720,0.0503115294937442,1.3499999999999712
0.5,calibrated,0.9446875,0.005312499999999942,0.0018071563875283107,-0.03170318896018903,720,0.14254933356561006,3.8249999999999584
0.8,gaussian,0.9349375,0.015062499999999979,0.0019498296575237992,0.44493077566663297,720,0.40416928693308646,10.844999999999985
0.8,cornish_fisher,0.9180625,0.03193749999999995,0.002168290601109403,0.44493077566663297,720,0.8569730523767931,22.994999999999965
0.8,calibrated,0.9504375,0.0004375000000000906,0.0017158463398886778,0.44493077566663297,720,0.011739356881876327,0.31500000000006523
0.9,gaussian,0.902375,0.04762499999999992,0.0023464648859374605,0.6546581582419704,720,1.2779128491411276,34.28999999999994
0.9,cornish_fisher,0.8631875,0.08681249999999996,0.002716786243014782,0.6546581582419704,720,2.329423815560405,62.50499999999997
0.9,calibrated,0.9471875,0.0028124999999999956,0.001768179498872888,0.6546581582419704,720,0.07546729424061778,2.024999999999997
0.5,gaussian,0.9555625,0.005562500000000026,0.0016290873325605893,0.004842414516640092,750,0.15233533630612503,4.1718750000000195
0.5,cornish_fisher,0.9554375,0.005437500000000095,0.0016312702794476985,0.004842414516640092,750,0.14891207032171966,4.078125000000071
0.5,calibrated,0.957125,0.007125000000000048,0.0016014980169945575,0.004842414516640092,750,0.19512616111121675,5.3437500000000355
0.8,gaussian,0.936125,0.01387499999999997,0.0019331804166806317,0.402984372558483,750,0.3799825242692082,10.406249999999979
0.8,cornish_fisher,0.9186875,0.031312499999999965,0.0021607402861020517,0.402984372558483,750,0.8575281290940248,23.484374999999975
0.8,calibrated,0.9525,0.0025000000000000577,0.0016815868621632363,0.402984372558483,750,0.06846531968814734,1.8750000000000433
0.9,gaussian,0.907625,0.04237499999999994,0.002289130011803065,0.7090791658140165,750,1.1604871687140692,31.781249999999954
0.9,cornish_fisher,0.871875,0.078125,0.0026423117763499262,0.7090791658140165,750,2.1395412402545553,58.59375
0.9,calibrated,0.9483125,0.001687499999999953,0.0017502839473880732,0.7090791658140165,750,0.046214090789497106,1.2656249999999647
0.5,gaussian,0.95125,0.0012500000000000844,0.001702451128153169,-0.0008681185392688019,780,0.034910600109424705,0.9750000000000658
0.5,cornish_fisher,0.9511875,0.001187500000000008,0.0017034861285711656,-0.0008681185392688019,780,0.033165070103951456,0.9262500000000062
0.5,calibrated,0.949375,0.0006249999999999867,0.0017331710348195593,-0.0008681185392688019,780,0.017455300054710805,0.4874999999999896
0.8,gaussian,0.931875,0.018124999999999947,0.0019919209380488724,0.42941297346826823,780,0.5062037015866226,14.137499999999958
0.8,cornish_fisher,0.9149375,0.035062499999999996,0.002205488481801566,0.42941297346826823,780,0.9792423330692969,27.348749999999995
0.8,calibrated,0.949625,0.0003749999999999032,0.0017291139236434068,0.42941297346826823,780,0.010473180032824003,0.2924999999999245
0.9,gaussian,0.905375,0.044624999999999915,0.002313967228795062,0.7279226296376013,780,1.2463084239063755,34.80749999999993
0.9,cornish_fisher,0.8666875,0.0833124999999999,0.0026872415845964376,0.7279226296376013,780,2.326791497292997,64.98374999999993
0.9,calibrated,0.9493125,0.000687499999999952,0.0017341834776010221,0.7279226296376013,780,0.019200830060180953,0.5362499999999626
0.5,gaussian,0.9540625,0.00406250000000008,0.0016550537395684083,-0.019756899388471746,810,0.11562077694990865,3.2906250000000647
0.5,cornish_fisher,0.9529375,0.0029375000000000373,0.0016742091620700727,-0.019756899388471746,810,0.0836027156407026,2.37937500000003
0.5,calibrated,0.9541875,0.004187500000000011,0.0016529087021775815,-0.019756899388471746,810,0.1191783393175961,3.3918750000000086
0.8,gaussian,0.932,0.017999999999999905,0.0019902261178067174,0.3752254759698857,810,0.5122889809472747,14.579999999999924
0.8,cornish_fisher,0.9154375,0.03456249999999994,0.0021995977415448886,0.3752254759698857,810,0.9836659946661248,27.99562499999995
0.8,calibrated,0.949625,0.0003749999999999032,0.0017291139236434068,0.3752254759698857,810,0.010672687103065525,0.3037499999999216
0.9,gaussian,0.9108125,0.03918749999999993,0.002253235033287556,0.7387126528259549,810,1.1152958022706334,31.741874999999943
0.9,cornish_fisher,0.8721875,0.07781249999999995,0.002639560390052551,0.7387126528259549,810,2.2145825738866667,63.02812499999996
0.9,calibrated,0.9548125,0.004812499999999997,0.0016421325662790984,0.7387126528259549,810,0.13696615115604285,3.8981249999999976
0.5,gaussian,0.94775,0.0022499999999999742,0.0017592600983794297,-0.011065296060389074,840,0.06521119535785172,1.8899999999999784
0.5,cornish_fisher,0.946875,0.0031249999999999334,0.001773110515009569,-0.011065296060389074,840,0.09057110466368205,2.624999999999944
0.5,calibrated,0.951,0.0010000000000000009,0.0017065865052788864,-0.011065296060389074,840,0.0289827534923789,0.8400000000000007
0.8,gaussian,0.938125,0.011874999999999969,0.0019047060858404115,0.4443471059143708,840,0.34417019772199825,9.974999999999973
