p,method,coverage,coverage_error,mcse,gamma_mean,N,err_sqrt,err_linear
0.5,gaussian,0.9574533333333334,0.007453333333333423,0.0007369888992580751,0.0036892196836108854,330,0.13539652383524145,2.4596000000000293
0.5,cornish_fisher,0.9575733333333334,0.007573333333333432,0.0007359949693869941,0.0036892196836108854,330,0.1375764320901918,2.4992000000000325
0.5,calibrated,0.9515866666666667,0.0015866666666667362,0.0007837472593371656,0.0036892196836108854,330,0.02882323137100938,0.5236000000000229
0.9,gaussian,0.8824666666666666,0.06753333333333333,0.0011759776011976244,0.6711002228660398,330,1.2268039234803036,22.286
0.9,cornish_fisher,0.8426533333333334,0.10734666666666659,0.0013296049195434235,0.6711002228660398,330,1.9500490400671109,35.42439999999998
0.9,calibrated,0.9542266666666667,0.004226666666666712,0.0007631350713898459,0.6711002228660398,330,0.07678121297991321,1.394800000000015
0.5,gaussian,0.9555066666666666,0.00550666666666666,0.0007528937651685198,0.0006181985778583887,360,0.10448165389196312,1.9823999999999975
0.5,cornish_fisher,0.95472,0.0047200000000000575,0.0007592076711941205,0.0006181985778583887,360,0.0895557033359696,1.6992000000000207
0.5,calibrated,0.9515333333333333,0.0015333333333333865,0.0007841568626143529,0.0006181985778583887,360,0.0290929544735501,0.5520000000000191
0.9,gaussian,0.8874933333333334,0.0625066666666666,0.0011538279283741992,0.6847668209711973,360,1.1859806136695477,22.502399999999977
0.9,cornish_fisher,0.8458666666666667,0.1041333333333333,0.0013184650109825384,0.6847668209711973,360,1.9757910820732028,37.487999999999985
0.9,calibrated,0.9513333333333334,0.0013333333333334085,0.0007856905431718198,0.6847668209711973,360,0.02529822128134846,0.48000000000002707
0.5,gaussian,0.954,0.0040000000000000036,0.0007649313694704908,-0.02406778546978436,390,0.07899367063252606,1.5600000000000014
0.5,cornish_fisher,0.9538133333333333,0.0038133333333333352,0.0007664068413829035,-0.02406778546978436,390,0.07530729933634148,1.4872000000000007
0.5,calibrated,0.9460933333333333,0.003906666666666614,0.0008246270911190144,-0.02406778546978436,390,0.07715048498443268,1.5235999999999794
0.9,gaussian,0.8926933333333333,0.05730666666666662,0.0011301442147239767,0.737279763521952,390,1.1317159879286547,22.34959999999998
0.9,cornish_fisher,0.8498533333333333,0.1001466666666666,0.0013043652103893579,0.737279763521952,390,1.977738200403008,39.05719999999997
0.9,calibrated,0.9512266666666667,0.0012266666666667092,0.0007865070060199836,0.737279763521952,390,0.024224725660642144,0.4784000000000166
0.5,gaussian,0.9522266666666667,0.00222666666666671,0.000778811418813357,0.0010413632147581006,420,0.0456330874110743,0.9352000000000182
0.5,cornish_fisher,0.9520133333333334,0.0020133333333334225,0.0007804609449027658,0.0010413632147581006,420,0.04126105508426581,0.8456000000000374
0.5,calibrated,0.9493333333333334,0.0006666666666665932,0.0008008291998968364,0.0010413632147581006,420,0.013662601021277958,0.27999999999996916
0.9,gaussian,0.8905733333333333,0.05942666666666663,0.0011398974883084232,0.7386661133040735,420,1.2178842550368507,24.959199999999985
0.9,cornish_fisher,0.8487866666666667,0.10121333333333327,0.0013081684965658695,0.7386661133040735,420,2.074256087050647,42.50959999999997
0.9,calibrated,0.94948,0.0005199999999999649,0.0007997310347860711,0.7386661133040735,420,0.010656828796597264,0.21839999999998527
0.5,gaussian,0.9537866666666667,0.003786666666666716,0.0007666173417949405,0.009915237237311022,450,0.08032733034279285,1.7040000000000222
0.5,cornish_fisher,0.9538133333333333,0.0038133333333333352,0.0007664068413829035,0.009915237237311022,450,0.08089301576774108,1.7160000000000009
0.5,calibrated,0.9490266666666667,0.0009733333333332705,0.0008031193570258591,0.009915237237311022,450,0.020647518010645856,0.43799999999997175
0.9,gaussian,0.8980666666666667,0.051933333333333276,0.0011047951779335323,0.7633303566970713,450,1.10167236508864,23.369999999999973
0.9,cornish_fisher,0.85472,0.09527999999999992,0.001286720490756766,0.7633303566970713,450,2.0211940233436256,42.87599999999996
0.9,calibrated,0.95012,0.00012000000000000899,0.0007949170656951163,0.7633303566970713,450,0.002545584412271762,0.054000000000004045
0.5,gaussian,0.95588,0.005879999999999996,0.000749874883786178,-0.013655968793085161,480,0.128824345525215,2.8223999999999982
0.5,cornish_fisher,0.9558933333333334,0.005893333333333417,0.0007497667959414419,-0.013655968793085161,480,0.129116464222553,2.82880000000004
0.5,calibrated,0.9511466666666667,0.0011466666666667402,0.0007871186708966277,-0.013655968793085161,480,0.025122207970905232,0.5504000000000353
0.9,gaussian,0.89736,0.05263999999999991,0.0011081818767693322,0.7532903184528321,480,1.1532846170828759,25.267199999999956
0.9,cornish_fisher,0.8571066666666667,0.09289333333333327,0.0012778879899908923,0.7532903184528321,480,2.035190964340528,44.58879999999997
0.9,calibrated,0.95012,0.00012000000000000899,0.0007949170656951163,0.7532903184528321,480,0.002629068276024994,0.057600000000004314
0.5,gaussian,0.9520933333333333,0.0020933333333333914,0.0007798428726827437,0.019771007865664082,510,0.0472741225901316,1.0676000000000296
0.5,cornish_fisher,0.9517466666666666,0.0017466666666666741,0.0007825168722828971,0.019771007865664082,510,0.039445287001956014,0.8908000000000038
0.5,calibrated,0.9466933333333334,0.003306666666666569,0.0008202850395283784,0.019771007865664082,510,0.07467504714873863,1.6863999999999502
0.9,gaussian,0.89812,0.051879999999999926,0.0011045389119447083,0.7207947626663337,510,1.171615356676412,26.45879999999996
0.9,cornish_fisher,0.8587866666666667,0.09121333333333326,0.0012715980907095983,0.7207947626663337,510,2.0598870868731276,46.51879999999996
0.9,calibrated,0.9503733333333333,0.0003733333333333366,0.0007930015605047467,0.7207947626663337,510,0.008431053710341781,0.19040000000000168
0.5,gaussian,0.9546266666666666,0.004626666666666668,0.0007599525770779436,0.008531968314206644,540,0.10751401769071792,2.4984000000000006
0.5,cornish_fisher,0.95432,0.0043199999999999905,0.0007623939279226546,0.008531968314206644,540,0.10038772833369602,2.332799999999995
0.5,calibrated,0.9512266666666667,0.0012266666666667092,0.0007865070060199836,0.008531968314206644,540,0.028505157428087576,0.662400000000023
0.9,gaussian,0.8990266666666666,0.050973333333333315,0.001100167982863762,0.7146253490776867,540,1.1845132266040759,27.52559999999999
0.9,cornish_fisher,0.8586533333333334,0.09134666666666658,0.0012720995060077592,0.7146253490776867,540,2.1227047123893588,49.32719999999995
0.9,calibrated,0.9487333333333333,0.0012666666666666382,0.0008053023908698775,0.7146253490776867,540,0.029434673431175704,0.6839999999999846
0.5,gaussian,0.9551733333333333,0.005173333333333363,0.0007555769241422718,-0.003466915501120482,570,0.12351164047705589,2.948800000000017
0.5,cornish_fisher,0.9547866666666667,0.004786666666666717,0.0007586750540446348,-0.003466915501120482,570,0.1142801003383074,2.7284000000000286
0.5,calibrated,0.94812,0.0018799999999999928,0.0008098433231187379,-0.003466915501120482,570,0.04488438481253792,1.071599999999996
0.9,gaussian,0.90164,0.04835999999999996,0.001087414734741687,0.7239414854049214,570,1.1545791752842236,27.565199999999976
0.9,cornish_fisher,0.8620133333333333,0.08798666666666666,0.0012593455786711282,0.7239414854049214,570,2.100652875020843,50.15239999999999
0.9,calibrated,0.9501066666666667,0.00010666666666669933,0.00079501772409779,0.7239414854049214,570,0.0025466317624142885,0.06080000000001862
0.5,gaussian,0.9524666666666667,0.002466666666666728,0.0007769505823457546,-0.018387421959229516,600,0.060420746988653226,1.4800000000000368
0.5,cornish_fisher,0.9525866666666667,0.002586666666666737,0.0007760181196815406,-0.018387421959229516,600,0.06336013467999327,1.5520000000000422
0.5,calibrated,0.9515333333333333,0.0015333333333333865,0.0007841568626143529,-0.018387421959229516,600,0.0375588427226767,0.9200000000000319
0.9,gaussian,0.9033866666666667,0.046613333333333284,0.0010787597641461887,0.7045827512723614,600,1.1417888187693308,27.96799999999997
0.9,cornish_fisher,0.8647866666666667,0.08521333333333325,0.0012486295838356665,0.7045827512723614,600,2.0872918594836367,51.12799999999995
0.9,calibrated,0.94876,0.0012399999999999078,0.0008051042367296296,0.7045827512723614,600,0.03037367281050915,0.7439999999999447
0.5,gaussian,0.9532,0.0032000000000000917,0.0007712307047829459,0.009405886756381761,630,0.08031936254727355,2.0160000000000577
0.5,cornish_fisher,0.9532,0.0032000000000000917,0.0007712307047829459,0.009405886756381761,630,0.08031936254727355,2.0160000000000577
0.5,calibrated,0.9478133333333333,0.00218666666666667,0.0008121019516365248,0.009405886756381761,630,0.05488489774063544,1.3776000000000022
0.9,gaussian,0.9034533333333333,0.046546666666666625,0.0010784272982587327,0.7240269918717281,630,1.168312061052182,29.324399999999972
0.9,cornish_fisher,0.8645733333333333,0.08542666666666665,0.001249460068041244,0.7240269918717281,630,2.1441923160015284,53.81879999999999
0.9,calibrated,0.9508666666666666,0.0008666666666666822,0.0007892549135219361,0.7240269918717281,630,0.021753160689886353,0.5460000000000098
0.5,gaussian,0.9548,0.0048000000000000265,0.0007585684763640878,-0.019678001235453373,660,0.12331423275518592,3.1680000000000175
0.5,cornish_fisher,0.9546666666666667,0.004666666666666708,0.0007596334398662048,-0.019678001235453373,660,0.1198888374008756,3.080000000000027
0.5,calibrated,0.9508,0.0008000000000000229,0.0007897624959441922,-0.019678001235453373,660,0.020552372125864797,0.5280000000000151
0.9,gaussian,0.9021466666666667,0.0478533333333333,0.0010849151026010523,0.7282707378609975,660,1.22937439266211,31.58319999999998
0.9,cornish_fisher,0.8630133333333333,0.08698666666666666,0.0012555015986832898,0.7282707378609975,660,2.2347279291523012,57.411199999999994
0.9,calibrated,0.9488533333333333,0.0011466666666666292,0.0008044102200209009,0.7282707378609975,660,0.02945840004707107,0.7567999999999753
0.5,gaussian,0.9524933333333333,0.0024933333333333474,0.0007767434865203906,-0.012700247250920959,690,0.06549450867566467,1.7204000000000097
0.5,cornish_fisher,0.95268,0.0026800000000000157,0.0007752919243742967,-0.012700247250920959,690,0.07039784087598183,1.8492000000000108
0.5,calibrated,0.9490266666666667,0.0009733333333332705,0.0008031193570258591,-0.012700247250920959,690,0.025567375044509018,0.6715999999999567
0.9,gaussian,0.9073333333333333,0.04266666666666663,0.0010588015587166184,0.6778241537002697,690,1.120761645786768,29.439999999999976
0.9,cornish_fisher,0.8709733333333334,0.07902666666666658,0.0012240848878818577,0.6778241537002697,690,2.075860710805679,54.52839999999994
0.9,calibrated,0.9528266666666667,0.002826666666666755,0.0007741490808671201,0.6778241537002697,690,0.07425045903337577,1.950400000000061
0.5,gaussian,0.95292,0.0029200000000000337,0.0007734207444851735,0.01757322775740105,720,0.07835182193159354,2.1024000000000242
0.5,cornish_fisher,0.95232,0.0023200000000000998,0.0007780884062881283,0.01757322775740105,720,0.062252132493596825,1.6704000000000718
0.5,calibrated,0.9513333333333334,0.0013333333333334085,0.0007856905431718198,0.01757322775740105,720,0.03577708763999866,0.9600000000000541
0.9,gaussian,0.90412,0.04587999999999992,0.0010750939531036343,0.6829898906250181,720,1.231089585692282,33.03359999999994
0.9,cornish_fisher,0.8686,0.08139999999999992,0.0012336073929739557,0.6829898906250181,720,2.1841912004217923,58.60799999999994
0.9,calibrated,0.9502266666666667,0.00022666666666670832,0.0007941112316900551,0.6829898906250181,720,0.006082104898800546,0.16320000000003
0.5,gaussian,0.9526533333333334,0.0026533333333333964,0.0007754994934210442,0.025140328362646548,750,0.07266452596235377,1.9900000000000473
0.5,cornish_fisher,0.95176,0.0017600000000000948,0.0007824142329993744,0.025140328362646548,750,0.04819958506045722,1.3200000000000711
0.5,calibrated,0.94544,0.0045600000000000085,0.0008293226665980702,0.025140328362646548,750,0.12488074311117811,3.420000000000006
0.9,gaussian,0.9065466666666666,0.043453333333333344,0.0010628252149952175,0.7233397677261916,750,1.1900185432728911,32.59000000000001
0.9,cornish_fisher,0.86932,0.08067999999999997,0.0012307327768447545,0.7233397677261916,750,2.2095127969758397,60.509999999999984
0.9,calibrated,0.9515333333333333,0.0015333333333333865,0.0007841568626143529,0.7233397677261916,750,0.04199206274206419,1.1500000000000399
0.5,gaussian,0.9533466666666667,0.00334666666666672,0.0007700805137319276,-0.02541373795409928,780,0.09346731335962827,2.6104000000000416
0.5,cornish_fisher,0.9530266666666667,0.003026666666666733,0.0007725873352045827,-0.02541373795409928,780,0.0845301997316165,2.3608000000000517
0.5,calibrated,0.95236,0.0023600000000000287,0.0007777782923172903,-0.02541373795409928,780,0.0659112130065902,1.8408000000000224
0.9,gaussian,0.9075466666666666,0.04245333333333334,0.0010577064147729521,0.6761055094926495,780,1.1856570746496085,33.113600000000005
0.9,cornish_fisher,0.8706133333333334,0.0793866666666666,0.0012255380160324447,0.6761055094926495,780,2.2171489392160058,61.921599999999955
0.9,calibrated,0.9511866666666666,0.0011866666666666692,0.0007868129114533074,0.6761055094926495,780,0.033141796370545026,0.925600000000002
0.5,gaussian,0.95312,0.0031200000000000117,0.0007718572026828108,0.010470960922950412,810,0.08879675669752843,2.5272000000000094
0.5,cornish_fisher,0.95332,0.0033199999999999896,0.0007702897948175093,0.010470960922950412,810,0.09448885648583089,2.6891999999999916
0.5,calibrated,0.9512266666666667,0.0012266666666667092,0.0007865070060199836,0.010470960922950412,810,0.03491154536826012,0.9936000000000345
0.9,gaussian,0.9119333333333334,0.03806666666666658,0.00103480064997331,0.7191151425711502,810,1.0833963263736843,30.833999999999932
0.9,cornish_fisher,0.876,0.07399999999999995,0.0012034616736730755,0.7191151425711502,810,2.1060769216721393,59.93999999999996
0.9,calibrated,0.95028,0.000280000000000058,0.0007937079362082755,0.7191151425711502,810,0.007968939703625966,0.22680000000004696
0.5,gaussian,0.9537733333333334,0.0037733333333334063,0.0007667225656916199,0.018400586438276516,840,0.1093615898445784,3.1696000000000613
0.5,cornish_fisher,0.9540533333333333,0.004053333333333353,0.0007645091714199284,0.018400586438276516,840,0.11747676082244296,3.4048000000000167
0.5,calibrated,0.95048,0.00048000000000003595,0.0007921933232067368,0.018400586438276516,840,0.013911721676342902,0.4032000000000302
0.9,gaussian,0.91072,0.03927999999999998,0.0010412113560656167,0.6613907433941648,840,1.1384425571806418,32.99519999999998
0.9,cornish_fisher,0.87628,0.07372000000000001,0.0012022942601543104,0.6613907433941648,840,2.136608587458171,61.924800000000005
0.9,calibrated,0.9520666666666666,0.002066666666666661,0.0007800489633254991,0.6613907433941648,840,0.059897690550916184,1.7359999999999953
0.5,gaussian,0.9525866666666667,0.002586666666666737,0.0007760181196815406,-0.01610517111254257,870,0.07629570542741565,2.2504000000000612
0.5,cornish_fisher,0.95248,0.0024800000000000377,0.0007768470428597898,-0.01610517111254257,870,0.07314949077061414,2.157600000000033
0.5,calibrated,0.95064,0.0006400000000000849,0.0007909790591412642,-0.01610517111254257,870,0.018877287940805867,0.5568000000000739
0.9,gaussian,0.9103733333333334,0.03962666666666659,0.001043032292813531,0.6807832464517483,870,1.1688187450014058,34.47519999999993
0.9,cornish_fisher,0.8747866666666667,0.07521333333333324,0.0012084974389099264,0.6807832464517483,870,2.218474609876492,65.43559999999992
0.9,calibrated,0.9497333333333333,0.0002666666666666373,0.0007978297971279247,0.6807832464517483,870,0.007865536642000534,0.23199999999997445
0.5,gaussian,0.952,0.0020000000000000018,0.0007805638987296303,-0.017698739914487456,900,0.06000000000000005,1.8000000000000016
0.5,cornish_fisher,0.9514266666666666,0.0014266666666666872,0.0007849752830267735,-0.017698739914487456,900,0.042800000000000615,1.2840000000000185
0.5,calibrated,0.9473066666666666,0.0026933333333333254,0.0008158165312990055,-0.017698739914487456,900,0.08079999999999976,2.423999999999993
0.9,gaussian,0.9142666666666667,0.035733333333333284,0.001022305426565459,0.6628383341382097,900,1.0719999999999985,32.159999999999954
0.9,cornish_fisher,0.88228,0.06772,0.001176786594077278,0.6628383341382097,900,2.0316,60.948
0.9,calibrated,0.9475066666666667,0.0024933333333332364,0.0008143527760447872,0.6628383341382097,900,0.07479999999999709,2.2439999999999127
0.5,gaussian,0.9532,0.0032000000000000917,0.0007712307047829459,-0.022101910092342886,930,0.097586884364655,2.9760000000000852
0.5,cornish_fisher,0.9533866666666667,0.00338666666666676,0.0007697664623238129,-0.022101910092342886,930,0.10327945261925976,3.1496000000000866
0.5,calibrated,0.9506666666666667,0.0006666666666667043,0.0007907764585566565,-0.022101910092342886,930,0.02033060090930369,0.620000000000035
0.9,gaussian,0.9132,0.036799999999999944,0.0010280451351959213,0.6771507810876278,930,1.1222491701934987,34.22399999999995
0.9,cornish_fisher,0.87848,0.07151999999999992,0.001193051491484476,0.6771507810876278,930,2.1810668655499743,66.51359999999993
0.9,calibrated,0.9510533333333333,0.0010533333333333506,0.0007878315428134699,0.6771507810876278,930,0.03212234943669854,0.979600000000016
0.5,gaussian,0.9510933333333333,0.0010933333333333906,0.0007875261233527195,-0.006301889775419279,960,0.033875694334829315,1.049600000000055
0.5,cornish_fisher,0.9505866666666667,0.0005866666666667353,0.0007913840687657896,-0.006301889775419279,960,0.01817720183820227,0.5632000000000659
0.5,calibrated,0.9526,0.0026000000000000467,0.0007759144282715717,-0.006301889775419279,960,0.08055805360111572,2.496000000000045
0.9,gaussian,0.9134133333333333,0.036586666666666656,0.0010269009418129367,0.661997708548663,960,1.133596405545936,35.12319999999999
0.9,cornish_fisher,0.8813466666666666,0.06865333333333334,0.001180817343042365,0.661997708548663,960,2.1271457332930126,65.90720000000002
0.9,calibrated,0.9507066666666667,0.0007066666666667443,0.0007904724378262423,0.661997708548663,960,0.02189526585056167,0.6784000000000745
