module,design,outcome,method,N,m_N,f,B,R,S,coverage,mcse,avg_length,skew,kurtosis,periodicity,lambda_N,variance_ratio,endpoint_diff
skew_symflip,plus,continuous,gaussian_one_sided,800,800,0.25,10,20000,,0.941025,0.0005267682098181324,inf,1.8028273480411552,5.666492829029645,,,,
skew_symflip,minus,continuous,gaussian_one_sided,800,800,0.25,10,20000,,0.95716,0.00045279539750311065,inf,1.8028273480411552,5.666492829029645,,,,
skew_symflip,delta,continuous,symflip_delta,800,800,0.25,10,20000,,-0.016135,0.0007125839233060473,,1.8028273480411552,5.666492829029645,,,,
skew_symflip,plus,continuous,gaussian_one_sided,918,918,0.25054466230936817,10,20000,,0.943395,0.0005167246557645571,inf,1.6438226402403084,4.589195961464801,,,,
skew_symflip,minus,continuous,gaussian_one_sided,918,918,0.25054466230936817,10,20000,,0.95546,0.00046128184659706704,inf,1.6438226402403084,4.589195961464801,,,,
skew_symflip,delta,continuous,symflip_delta,918,918,0.25054466230936817,10,20000,,-0.012065,0.0007106333118236996,,1.6438226402403084,4.589195961464801,,,,
skew_symflip,plus,continuous,gaussian_one_sided,1054,1054,0.2504743833017078,10,20000,,0.9434,0.0005167032030092322,inf,1.6737798999142672,5.186971642273191,,,,
skew_symflip,minus,continuous,gaussian_one_sided,1054,1054,0.2504743833017078,10,20000,,0.95584,0.00045940121027267646,inf,1.6737798999142672,5.186971642273191,,,,
skew_symflip,delta,continuous,symflip_delta,1054,1054,0.2504743833017078,10,20000,,-0.01244,0.0007092451953617562,,1.6737798999142672,5.186971642273191,,,,
skew_symflip,plus,continuous,gaussian_one_sided,1210,1210,0.24958677685950414,10,20000,,0.94351,0.00051623095558093,inf,1.9247026532059763,8.038067054612387,,,,
skew_symflip,minus,continuous,gaussian_one_sided,1210,1210,0.24958677685950414,10,20000,,0.956705,0.00045508539294840026,inf,1.9247026532059763,8.038067054612387,,,,
skew_symflip,delta,continuous,symflip_delta,1210,1210,0.24958677685950414,10,20000,,-0.013195,0.0007057315000478233,,1.9247026532059763,8.038067054612387,,,,
skew_symflip,plus,continuous,gaussian_one_sided,1389,1389,0.2498200143988481,10,20000,,0.94367,0.0005155430685209529,inf,1.645760838600206,4.584334386627186,,,,
skew_symflip,minus,continuous,gaussian_one_sided,1389,1389,0.2498200143988481,10,20000,,0.95536,0.0004617752180444508,inf,1.645760838600206,4.584334386627186,,,,
skew_symflip,delta,continuous,symflip_delta,1389,1389,0.2498200143988481,10,20000,,-0.01169,0.0007100487591329216,,1.645760838600206,4.584334386627186,,,,
skew_symflip,plus,continuous,gaussian_one_sided,1595,1595,0.2501567398119122,10,20000,,0.944475,0.0005120643239623321,inf,1.607578915458257,4.514846493825628,,,,
skew_symflip,minus,continuous,gaussian_one_sided,1595,1595,0.2501567398119122,10,20000,,0.954745,0.00046479557320934137,inf,1.607578915458257,4.514846493825628,,,,
skew_symflip,delta,continuous,symflip_delta,1595,1595,0.2501567398119122,10,20000,,-0.01027,0.0007094893602977862,,1.607578915458257,4.514846493825628,,,,
skew_symflip,plus,continuous,gaussian_one_sided,1830,1830,0.2502732240437158,10,20000,,0.94361,0.0005158011627555721,inf,1.747582201449268,5.581699672762221,,,,
skew_symflip,minus,continuous,gaussian_one_sided,1830,1830,0.2502732240437158,10,20000,,0.95459,0.0004655530684035922,inf,1.747582201449268,5.581699672762221,,,,
skew_symflip,delta,continuous,symflip_delta,1830,1830,0.2502732240437158,10,20000,,-0.01098,0.0007130215564754687,,1.747582201449268,5.581699672762221,,,,
skew_symflip,plus,continuous,gaussian_one_sided,2101,2101,0.2498810090433127,10,20000,,0.944845,0.0005104553162373763,inf,1.8284904298479407,6.740061715941889,,,,
skew_symflip,minus,continuous,gaussian_one_sided,2101,2101,0.2498810090433127,10,20000,,0.95486,0.0004642325947195003,inf,1.8284904298479407,6.740061715941889,,,,
skew_symflip,delta,continuous,symflip_delta,2101,2101,0.2498810090433127,10,20000,,-0.010015,0.0007077965835994256,,1.8284904298479407,6.740061715941889,,,,
skew_symflip,plus,continuous,gaussian_one_sided,2412,2412,0.25,10,20000,,0.9453,0.000508467845591046,inf,1.8312288464058166,6.697355650208412,,,,
skew_symflip,minus,continuous,gaussian_one_sided,2412,2412,0.25,10,20000,,0.95349,0.00047088650384142486,inf,1.8312288464058166,6.697355650208412,,,,
skew_symflip,delta,continuous,symflip_delta,2412,2412,0.25,10,20000,,-0.00819,0.0007111379247978133,,1.8312288464058166,6.697355650208412,,,,
skew_symflip,plus,continuous,gaussian_one_sided,2769,2769,0.24990971469844708,10,20000,,0.94498,0.0005098666472716174,inf,1.8026779315930355,6.45599454137565,,,,
skew_symflip,minus,continuous,gaussian_one_sided,2769,2769,0.24990971469844708,10,20000,,0.95419,0.0004675010368972459,inf,1.8026779315930355,6.45599454137565,,,,
skew_symflip,delta,continuous,symflip_delta,2769,2769,0.24990971469844708,10,20000,,-0.00921,0.0007097382603058613,,1.8026779315930355,6.45599454137565,,,,
skew_symflip,plus,continuous,gaussian_one_sided,3178,3178,0.24984266834487098,10,20000,,0.945745,0.0005065145356996186,inf,1.754531834784845,5.865054172482895,,,,
skew_symflip,minus,continuous,gaussian_one_sided,3178,3178,0.24984266834487098,10,20000,,0.9544,0.00046647958154671666,inf,1.754531834784845,5.865054172482895,,,,
skew_symflip,delta,continuous,symflip_delta,3178,3178,0.24984266834487098,10,20000,,-0.008655,0.0007063306232846959,,1.754531834784845,5.865054172482895,,,,
