module,design,outcome,method,scale,slope,slope_low,slope_high,n_points
parity_det,parity_holds,continuous,calibrated,error,-2.4797033008152023,-3.79433758552954,-1.9587174387320012,4
parity_det,parity_fails,continuous,calibrated,error,0.21297085110323027,0.6775569884943555,3.271646829816281,4
