module,design,outcome,method,N,m_N,f,B,R,S,coverage,mcse,avg_length,skew,kurtosis,periodicity,lambda_N,variance_ratio,endpoint_diff
cluster,regime_a,binary,cornish_fisher,1600,160,0.5,40,300,,0.9476666666666667,0.0020329485063890896,0.08460147567656146,,,,0.00625,,
cluster,regime_a,binary,calibrated,1600,160,0.5,40,300,,0.9491666666666667,0.0020051871391376314,0.0590536469136482,,,,0.00625,,
cluster,regime_b,continuous,gaussian,1600,85,0.5,40,300,,0.9511666666666667,0.0019674145235327005,0.6964961673690954,,,,0.011875,,
cluster,regime_b,continuous,cornish_fisher,1600,85,0.5,40,300,,0.9511666666666667,0.0019674145235327005,0.6964961673690954,,,,0.011875,,
cluster,regime_b,continuous,calibrated,1600,85,0.5,40,300,,0.9506666666666667,0.0019769411463916413,0.6965170348507927,,,,0.011875,,
cluster,regime_b,binary,gaussian,1600,85,0.5,40,300,,0.9478333333333333,0.002029887220913919,0.08448614162963491,,,,0.011875,,
cluster,regime_b,binary,cornish_fisher,1600,85,0.5,40,300,,0.9480833333333333,0.0020252844736169976,0.08448614162963491,,,,0.011875,,
cluster,regime_b,binary,calibrated,1600,85,0.5,40,300,,0.9526666666666667,0.001938489293429484,0.06021813594642619,,,,0.011875,,
cluster,violation,continuous,gaussian,1600,11,0.5,40,300,,0.9441666666666667,0.0020959479204372376,0.8069074897440337,,,,0.6,,
cluster,violation,continuous,cornish_fisher,1600,11,0.5,40,300,,0.9428333333333333,0.002119328488163348,0.8069074897440337,,,,0.6,,
cluster,violation,continuous,calibrated,1600,11,0.5,40,300,,0.9536666666666667,0.001918909315982119,0.7300814173881333,,,,0.6,,
cluster,violation,binary,gaussian,1600,11,0.5,40,300,,0.9673333333333334,0.0016227434474667562,0.10140038930496753,,,,0.6,,
cluster,violation,binary,cornish_fisher,1600,11,0.5,40,300,,0.96425,0.0016948927571776714,0.10140038930496753,,,,0.6,,
cluster,violation,binary,calibrated,1600,11,0.5,40,300,,0.9536666666666667,0.001918909315982119,0.0728908869059908,,,,0.6,,
