module,design,outcome,method,N,m_N,f,B,R,S,coverage,mcse,avg_length,skew,kurtosis,periodicity,lambda_N,variance_ratio,endpoint_diff
skew_rate_diag,f=0.25,continuous,gaussian,12800,12800,0.25,8,20000,,0.96355,0.0004685175923858142,0.19173420095005478,-0.04611424779451709,0.028459652402039126,,,,
skew_rate_diag,f=0.25,continuous,cornish_fisher,12800,12800,0.25,8,20000,,0.9639625,0.0004659586797248627,0.19173420095005475,-0.04611424779451709,0.028459652402039126,,,,
skew_rate_diag,f=0.25,continuous,calibrated,12800,12800,0.25,8,20000,,0.95085,0.0005404528049469261,0.171110221181138,-0.04611424779451709,0.028459652402039126,,,,
skew_rate_diag,f=0.20,continuous,gaussian,12800,12800,0.2,8,20000,,0.9535125,0.0005263459671626995,0.21229222869385303,-0.06496147690644173,0.027586762434080037,,,,
skew_rate_diag,f=0.20,continuous,cornish_fisher,12800,12800,0.2,8,20000,,0.9544875,0.0005210632899643164,0.21229222869385303,-0.06496147690644173,0.027586762434080037,,,,
skew_rate_diag,f=0.20,continuous,calibrated,12800,12800,0.2,8,20000,,0.9494375,0.0005477564102417581,0.19327963018207406,-0.06496147690644173,0.027586762434080037,,,,
skew_rate_diag,f=0.50,continuous,gaussian,16000,16000,0.5,8,20000,,0.96575,0.00045467665365070154,0.1254942124571243,-0.031945184523562854,0.0021547279868602276,,,,
skew_rate_diag,f=0.50,continuous,cornish_fisher,16000,16000,0.5,8,20000,,0.96600625,0.000453032662736209,0.1254942124571243,-0.031945184523562854,0.0021547279868602276,,,,
skew_rate_diag,f=0.50,continuous,calibrated,16000,16000,0.5,8,20000,,0.95034375,0.0005430844020266178,0.09921293934278158,-0.031945184523562854,0.0021547279868602276,,,,
skew_rate_diag,f=0.25,continuous,gaussian,16000,16000,0.25,8,20000,,0.96031875,0.0004880231065126265,0.17046184905104467,-0.03799362200088252,-0.022893093179227053,,,,
skew_rate_diag,f=0.25,continuous,cornish_fisher,16000,16000,0.25,8,20000,,0.9606125,0.00048628775459951445,0.1704618490510447,-0.03799362200088252,-0.022893093179227053,,,,
skew_rate_diag,f=0.25,continuous,calibrated,16000,16000,0.25,8,20000,,0.9504875,0.0005423387568194231,0.15199441277042391,-0.03799362200088252,-0.022893093179227053,,,,
skew_rate_diag,f=0.20,continuous,gaussian,16000,16000,0.2,8,20000,,0.95480625,0.0005193221240288724,0.18916419776165852,-0.06392380917168035,-0.003961002009104153,,,,
skew_rate_diag,f=0.20,continuous,cornish_fisher,16000,16000,0.2,8,20000,,0.95508125,0.000517814251798108,0.18916419776165852,-0.06392380917168035,-0.003961002009104153,,,,
skew_rate_diag,f=0.20,continuous,calibrated,16000,16000,0.2,8,20000,,0.95043125,0.0005426306813998676,0.17326173825949184,-0.06392380917168035,-0.003961002009104153,,,,
skew_rate_diag,f=0.50,continuous,gaussian,20000,20000,0.5,8,20000,,0.97569375,0.0003849955861024373,0.11252631415003882,-0.040026709886977985,-0.0117704556067883,,,,
skew_rate_diag,f=0.50,continuous,cornish_fisher,20000,20000,0.5,8,20000,,0.974375,0.00039503448722073625,0.11252631415003882,-0.040026709886977985,-0.0117704556067883,,,,
skew_rate_diag,f=0.50,continuous,calibrated,20000,20000,0.5,8,20000,,0.95160625,0.00053649204887478,0.0892729200643473,-0.040026709886977985,-0.0117704556067883,,,,
skew_rate_diag,f=0.25,continuous,gaussian,20000,20000,0.25,8,20000,,0.9591625,0.0004947840349192133,0.1529112871344469,-0.027747695397626223,0.011237621132040021,,,,
skew_rate_diag,f=0.25,continuous,cornish_fisher,20000,20000,0.25,8,20000,,0.95825625,0.0005000075582924814,0.1529112871344469,-0.027747695397626223,0.011237621132040021,,,,
skew_rate_diag,f=0.25,continuous,calibrated,20000,20000,0.25,8,20000,,0.95099375,0.0005397026812337137,0.13709978984376517,-0.027747695397626223,0.011237621132040021,,,,
skew_rate_diag,f=0.20,continuous,gaussian,20000,20000,0.2,8,20000,,0.951575,0.0005366564274223782,0.16966668621732048,-0.04755299173637993,-0.005952946778873924,,,,
skew_rate_diag,f=0.20,continuous,cornish_fisher,20000,20000,0.2,8,20000,,0.95166875,0.0005361631064414864,0.16966668621732048,-0.04755299173637993,-0.005952946778873924,,,,
skew_rate_diag,f=0.20,continuous,calibrated,20000,20000,0.2,8,20000,,0.95098125,0.0005397679602641624,0.1555830252242091,-0.04755299173637993,-0.005952946778873924,,,,
skew_rate_diag,f=0.50,continuous,gaussian,25600,25600,0.5,8,20000,,0.89555,0.0007646085497658264,0.0992344394903382,-0.016739439066399908,0.013852017360922897,,,,
skew_rate_diag,f=0.50,continuous,cornish_fisher,25600,25600,0.5,8,20000,,0.89794375,0.0007568056712093331,0.09923443949033817,-0.016739439066399908,0.013852017360922897,,,,
skew_rate_diag,f=0.50,continuous,calibrated,25600,25600,0.5,8,20000,,0.95156875,0.000536689295725641,0.07831470470777542,-0.016739439066399908,0.013852017360922897,,,,
skew_rate_diag,f=0.25,continuous,gaussian,25600,25600,0.25,8,20000,,0.9413625,0.0005873624498220307,0.1348611757252642,-0.04971364749436761,-0.008647409296868469,,,,
skew_rate_diag,f=0.25,continuous,cornish_fisher,25600,25600,0.25,8,20000,,0.942025,0.0005842404223380559,0.13486117572526424,-0.04971364749436761,-0.008647409296868469,,,,
skew_rate_diag,f=0.25,continuous,calibrated,25600,25600,0.25,8,20000,,0.94906875,0.0005496433944695272,0.11976914851221745,-0.04971364749436761,-0.008647409296868469,,,,
skew_rate_diag,f=0.20,continuous,gaussian,25600,25600,0.2,8,20000,,0.94609375,0.0005645815165397815,0.15004394124485854,-0.04214096411170385,-0.023186738169143906,,,,
skew_rate_diag,f=0.20,continuous,cornish_fisher,25600,25600,0.2,8,20000,,0.94569375,0.0005665525196911222,0.15004394124485854,-0.04214096411170385,-0.023186738169143906,,,,
skew_rate_diag,f=0.20,continuous,calibrated,25600,25600,0.2,8,20000,,0.94921875,0.0005488767772029843,0.13697016870815798,-0.04214096411170385,-0.023186738169143906,,,,
skew_rate_diag,f=0.50,continuous,gaussian,32000,32000,0.5,8,20000,,0.95778125,0.000502719648191449,0.08930177653123143,-0.01310378967226395,0.01601902683172929,,,,
skew_rate_diag,f=0.50,continuous,cornish_fisher,32000,32000,0.5,8,20000,,0.95799375,0.0005015085054172657,0.08930177653123143,-0.01310378967226395,0.01601902683172929,,,,
skew_rate_diag,f=0.50,continuous,calibrated,32000,32000,0.5,8,20000,,0.95124375,0.0005383950575897861,0.07070051053750502,-0.01310378967226395,0.01601902683172929,,,,
skew_rate_diag,f=0.25,continuous,gaussian,32000,32000,0.25,8,20000,,0.9644625,0.000462834919907668,0.12054851576303495,-0.022336669832276876,0.016328350386845214,,,,
skew_rate_diag,f=0.25,continuous,cornish_fisher,32000,32000,0.25,8,20000,,0.9641875,0.0004645560033768132,0.12054851576303495,-0.022336669832276876,0.016328350386845214,,,,
skew_rate_diag,f=0.25,continuous,calibrated,32000,32000,0.25,8,20000,,0.94938125,0.0005480447754770906,0.10727892318206898,-0.022336669832276876,0.016328350386845214,,,,
skew_rate_diag,f=0.20,continuous,gaussian,32000,32000,0.2,8,20000,,0.95036875,0.0005429548152438511,0.1339588034935664,-0.024827198024856622,-0.0024335001419771296,,,,
skew_rate_diag,f=0.20,continuous,cornish_fisher,32000,32000,0.2,8,20000,,0.94956875,0.0005470828263585731,0.1339588034935664,-0.024827198024856622,-0.0024335001419771296,,,,
skew_rate_diag,f=0.20,continuous,calibrated,32000,32000,0.2,8,20000,,0.9515625,0.0005367221615612099,0.1230429386006543,-0.024827198024856622,-0.0024335001419771296,,,,
