module,design,outcome,method,N,m_N,f,B,R,S,coverage,mcse,avg_length,skew,kurtosis,periodicity,lambda_N,variance_ratio,endpoint_diff
parity_det,parity_holds,continuous,gaussian,3000,3000,0.5,1,200000,,0.95077,0.00048376857638751197,0.14315943306652795,3.431504460152502e-17,-0.14393863356486003,,,,
parity_det,parity_holds,continuous,cornish_fisher,3000,3000,0.5,1,200000,,0.95077,0.00048376857638751197,0.14315943306652795,3.431504460152502e-17,-0.14393863356486003,,,,
parity_det,parity_holds,continuous,calibrated,3000,3000,0.5,1,200000,,0.95145,0.00048058764809345644,0.14350460187916025,3.431504460152502e-17,-0.14393863356486003,,,,
parity_det,parity_holds,continuous,gaussian,3050,3050,0.5,1,200000,,0.94897,0.0004920667591902547,0.14198063296421243,-5.59729994726723e-17,0.021143505449391142,,,,
parity_det,parity_holds,continuous,cornish_fisher,3050,3050,0.5,1,200000,,0.94897,0.0004920667591902547,0.14198063296421243,-5.59729994726723e-17,0.021143505449391142,,,,
parity_det,parity_holds,continuous,calibrated,3050,3050,0.5,1,200000,,0.95174,0.00047922318600000964,0.14363724820522725,-5.59729994726723e-17,0.021143505449391142,,,,
parity_det,parity_holds,continuous,gaussian,3100,3100,0.5,1,200000,,0.94906,0.0004916559589794473,0.14083066279116083,-1.9218637864591248e-16,0.039367287641985715,,,,
parity_det,parity_holds,continuous,cornish_fisher,3100,3100,0.5,1,200000,,0.94906,0.0004916559589794473,0.14083066279116083,-1.9218637864591248e-16,0.039367287641985715,,,,
parity_det,parity_holds,continuous,calibrated,3100,3100,0.5,1,200000,,0.94924,0.000490833079569827,0.14097266504213948,-1.9218637864591248e-16,0.039367287641985715,,,,
parity_det,parity_holds,continuous,gaussian,3150,3150,0.5,1,200000,,0.94954,0.0004894578041057266,0.1397082496772657,-8.907863576607597e-17,-0.03785003835313416,,,,
parity_det,parity_holds,continuous,cornish_fisher,3150,3150,0.5,1,200000,,0.94954,0.0004894578041057266,0.1397082496772657,-8.907863576607597e-17,-0.03785003835313416,,,,
parity_det,parity_holds,continuous,calibrated,3150,3150,0.5,1,200000,,0.94435,0.0005126064645515114,0.1367013047665595,-8.907863576607597e-17,-0.03785003835313416,,,,
parity_det,parity_holds,continuous,gaussian,3200,3200,0.5,1,200000,,0.95055,0.00048479221064286914,0.13861213675035589,9.520649819844355e-18,0.016183836719954492,,,,
