module,design,outcome,method,N,m_N,f,B,R,S,coverage,mcse,avg_length,skew,kurtosis,periodicity,lambda_N,variance_ratio,endpoint_diff
parity,parity_holds,continuous,gaussian,200,200,0.5,640,12800,,0.95036279296875,7.588455805398218e-05,1.0712059772088174,-0.003720172598260208,,,,,
parity,parity_holds,continuous,cornish_fisher,200,200,0.5,640,12800,,0.950340087890625,7.59010049574304e-05,1.0712059772088176,-0.003720172598260208,,,,,
parity,parity_holds,continuous,calibrated,200,200,0.5,640,12800,,0.95018017578125,7.601671644061872e-05,1.0656137924229205,-0.003720172598260208,,,,,
parity,parity_holds,continuous,gaussian,400,400,0.5,640,12800,,0.950898681640625,7.549509349901548e-05,0.7993364227549189,0.0021426150003279825,,,,,
parity,parity_holds,continuous,cornish_fisher,400,400,0.5,640,12800,,0.9509140625,7.548387872409996e-05,0.7993364227549189,0.0021426150003279825,,,,,
parity,parity_holds,continuous,calibrated,400,400,0.5,640,12800,,0.949955078125,7.617922854691153e-05,0.793842028883978,0.0021426150003279825,,,,,
parity,parity_holds,continuous,gaussian,800,800,0.5,640,12800,,0.9509754638671875,7.543908820383026e-05,0.5766783001085701,-0.00023066160642313586,,,,,
parity,parity_holds,continuous,cornish_fisher,800,800,0.5,640,12800,,0.950961181640625,7.544950959228436e-05,0.5766783001085702,-0.00023066160642313586,,,,,
parity,parity_holds,continuous,calibrated,800,800,0.5,640,12800,,0.9498624267578125,7.62459951813715e-05,0.5726158915570106,-0.00023066160642313586,,,,,
parity,parity_holds,continuous,gaussian,1200,1200,0.5,640,12800,,0.950869873046875,7.551609344035894e-05,0.46247586873472146,0.0006438618666709385,,,,,
parity,parity_holds,continuous,cornish_fisher,1200,1200,0.5,640,12800,,0.95084130859375,7.553690832772618e-05,0.46247586873472146,0.0006438618666709385,,,,,
parity,parity_holds,continuous,calibrated,1200,1200,0.5,640,12800,,0.9500355224609375,7.612119990908901e-05,0.45961535140912985,0.0006438618666709385,,,,,
parity,parity_holds,continuous,gaussian,1600,1600,0.5,640,12800,,0.9510645751953125,7.537402586360072e-05,0.4095987800874171,0.0005246537704509974,,,,,
parity,parity_holds,continuous,cornish_fisher,1600,1600,0.5,640,12800,,0.9510648193359375,7.537384751580423e-05,0.4095987800874171,0.0005246537704509974,,,,,
parity,parity_holds,continuous,calibrated,1600,1600,0.5,640,12800,,0.95026806640625,7.595314619449863e-05,0.40744445820856623,0.0005246537704509974,,,,,
parity,parity_holds,continuous,gaussian,2000,2000,0.5,640,12800,,0.9511424560546875,7.531710659613602e-05,0.37481295157654343,0.0004168756789683546,,,,,
parity,parity_holds,continuous,cornish_fisher,2000,2000,0.5,640,12800,,0.9511292724609375,7.532674554786089e-05,0.37481295157654343,0.0004168756789683546,,,,,
parity,parity_holds,continuous,calibrated,2000,2000,0.5,640,12800,,0.950072998046875,7.609414818708197e-05,0.37173567078361086,0.0004168756789683546,,,,,
parity,parity_holds,continuous,gaussian,2400,2400,0.5,640,12800,,0.950816162109375,7.55552267075793e-05,0.33531042958057256,-0.0007810820711806266,,,,,
parity,parity_holds,continuous,cornish_fisher,2400,2400,0.5,640,12800,,0.9507913818359375,7.557327297200333e-05,0.33531042958057256,-0.0007810820711806266,,,,,
parity,parity_holds,continuous,calibrated,2400,2400,0.5,640,12800,,0.9501719970703125,7.602262867090941e-05,0.33389047280386785,-0.0007810820711806266,,,,,
parity,parity_fails,continuous,gaussian,200,200,0.7,640,12800,,0.941941650390625,8.170513872214405e-05,2.041927397687115,0.29507181965470014,,,,,
parity,parity_fails,continuous,cornish_fisher,200,200,0.7,640,12800,,0.9317078857421875,8.813130337331116e-05,2.041927397687115,0.29507181965470014,,,,,
parity,parity_fails,continuous,calibrated,200,200,0.7,640,12800,,0.9501156005859375,7.606338115531297e-05,2.043468946852967,0.29507181965470014,,,,,
parity,parity_fails,continuous,gaussian,400,400,0.7,640,12800,,0.944516845703125,7.998166742931444e-05,1.4788998012048966,0.2808425239042511,,,,,
parity,parity_fails,continuous,cornish_fisher,400,400,0.7,640,12800,,0.9361226806640625,8.543675661652537e-05,1.4788998012048966,0.2808425239042511,,,,,
parity,parity_fails,continuous,calibrated,400,400,0.7,640,12800,,0.94984375,7.625944532458308e-05,1.4794757625882633,0.2808425239042511,,,,,
parity,parity_fails,continuous,gaussian,800,800,0.7,640,12800,,0.9459805908203125,7.898071409941753e-05,1.0604935479842656,0.26029956059256626,,,,,
parity,parity_fails,continuous,cornish_fisher,800,800,0.7,640,12800,,0.93950439453125,8.329450468199955e-05,1.0604935479842654,0.26029956059256626,,,,,
parity,parity_fails,continuous,calibrated,800,800,0.7,640,12800,,0.94990673828125,7.621407232558856e-05,1.0643107038903548,0.26029956059256626,,,,,
parity,parity_fails,continuous,gaussian,1200,1200,0.7,640,12800,,0.9466976318359375,7.848450542506495e-05,0.8875795042764314,0.2463843271771205,,,,,
parity,parity_fails,continuous,cornish_fisher,1200,1200,0.7,640,12800,,0.9411314697265625,8.223785471517756e-05,0.8875795042764314,0.2463843271771205,,,,,
parity,parity_fails,continuous,calibrated,1200,1200,0.7,640,12800,,0.95000146484375,7.614577408462776e-05,0.891652987986382,0.2463843271771205,,,,,
parity,parity_fails,continuous,gaussian,1600,1600,0.7,640,12800,,0.947348388671875,7.803073934857836e-05,0.7564124736104991,0.22826719111670943,,,,,
parity,parity_fails,continuous,cornish_fisher,1600,1600,0.7,640,12800,,0.9427216796875,8.118801296409129e-05,0.7564124736104992,0.22826719111670943,,,,,
